,BC1h,O3,PM2.5,MERRA2-BC,wdir,wspd,temp,prec,BC
2019-01-01 00:00:00,2.45,16.29,29.85,1.924800415039064,,,,,2.8833333333333333
2019-01-01 01:00:00,2.48,14.59,32.77,1.7320787191390998,337.5,3.0,11.8,0.0,2.685
2019-01-01 02:00:00,1.81,15.1,30.55,1.5688789176940925,0.0,3.0,11.0,0.0,1.88
2019-01-01 03:00:00,1.93,15.69,27.14,1.4512262630462651,0.0,3.0,11.0,0.0,1.5316666666666665
2019-01-01 04:00:00,3.0,16.77,32.37,1.371665019989014,0.0,3.0,11.0,0.0,2.8616666666666664
2019-01-01 05:00:00,4.8,17.47,29.66,1.328827924728394,0.0,3.0,11.0,0.0,3.4250000000000003
2019-01-01 06:00:00,3.89,15.23,42.41,1.2622352504730228,0.0,3.0,11.0,0.0,4.211666666666667
2019-01-01 07:00:00,2.18,13.22,36.99,1.2740594339370732,0.0,3.0,11.0,0.0,2.2199999999999998
2019-01-01 08:00:00,4.61,14.58,32.4,1.2991071557998664,0.0,5.0,12.2,0.0,2.3333333333333335
2019-01-01 09:00:00,1.95,16.6,30.72,1.3912548208236704,0.0,5.0,12.2,0.0,2.1666666666666665
2019-01-01 10:00:00,2.15,20.2,27.16,1.6016951084136974,0.0,5.0,12.2,0.0,1.51
2019-01-01 11:00:00,1.13,22.75,23.65,1.801947655677797,0.0,5.0,12.2,0.0,1.175
2019-01-01 12:00:00,0.93,24.86,21.76,1.9541039943695089,0.0,5.0,12.2,0.0,0.9533333333333335
2019-01-01 13:00:00,0.82,25.2,16.12,2.050182881355288,0.0,5.0,12.2,0.0,0.9066666666666666
2019-01-01 14:00:00,1.15,24.08,18.82,2.0985317325592066,315.0,2.0,12.3,0.0,0.9683333333333334
2019-01-01 15:00:00,1.25,20.45,21.81,2.120523262023928,315.0,2.0,12.3,0.0,1.165
2019-01-01 16:00:00,1.06,19.21,21.49,2.13971353530884,315.0,2.0,12.3,0.0,1.1733333333333333
2019-01-01 17:00:00,1.27,19.56,22.08,2.1892630910873434,315.0,2.0,12.3,0.0,1.2833333333333334
2019-01-01 18:00:00,1.46,18.8,22.71,2.2531459522247337,315.0,2.0,12.3,0.0,1.2933333333333332
2019-01-01 19:00:00,1.25,17.42,23.39,2.3200123310089134,315.0,2.0,12.3,0.0,1.3266666666666667
2019-01-01 20:00:00,1.21,18.71,22.79,2.393464622497561,315.0,2.0,12.0,0.0,1.2183333333333333
2019-01-01 21:00:00,1.44,15.9,27.75,2.438027906417849,315.0,2.0,12.0,0.0,1.3766666666666667
2019-01-01 22:00:00,1.61,12.41,31.69,2.4594194030761742,315.0,2.0,12.0,0.0,1.5933333333333335
2019-01-01 23:00:00,1.61,15.37,28.19,2.483540191650393,315.0,2.0,12.0,0.0,1.555
2019-01-02 00:00:00,0.83,16.12,23.54,,315.0,2.0,12.0,0.0,1.075
2019-01-02 01:00:00,0.74,16.07,20.27,,315.0,2.0,12.0,0.0,0.8016666666666667
2019-01-02 02:00:00,0.81,14.96,19.65,,0.0,4.0,11.9,0.0,0.7566666666666667
2019-01-02 03:00:00,0.83,12.74,20.58,,0.0,4.0,11.9,0.0,0.7883333333333334
2019-01-02 04:00:00,1.23,12.18,24.88,,0.0,4.0,11.9,0.0,1.0966666666666667
2019-01-02 05:00:00,0.83,13.77,22.66,,0.0,4.0,11.9,0.0,0.9533333333333333
2019-01-02 06:00:00,0.99,14.47,21.87,,0.0,4.0,11.9,0.0,0.9666666666666667
2019-01-02 07:00:00,1.24,11.18,24.39,,0.0,4.0,11.9,0.0,1.115
2019-01-02 08:00:00,1.28,14.99,25.05,,270.0,2.0,16.1,0.0,1.1083333333333334
2019-01-02 09:00:00,1.46,17.21,27.77,,270.0,2.0,16.1,0.0,1.4333333333333333
2019-01-02 10:00:00,1.12,23.05,26.86,,270.0,2.0,16.1,0.0,1.3683333333333334
2019-01-02 11:00:00,1.04,27.28,20.05,,270.0,2.0,16.1,0.0,1.036
2019-01-02 12:00:00,1.29,30.83,25.59,,270.0,2.0,16.1,0.0,1.0983333333333334
2019-01-02 13:00:00,1.56,36.09,34.97,,270.0,2.0,16.1,0.0,1.4533333333333334
2019-01-02 14:00:00,1.8,39.7,34.28,,270.0,2.0,15.3,0.0,1.6933333333333334
2019-01-02 15:00:00,2.2,36.26,41.93,,270.0,2.0,15.3,0.0,2.0066666666666664
2019-01-02 16:00:00,2.76,33.6,46.14,,270.0,2.0,15.3,0.0,2.475
2019-01-02 17:00:00,3.77,28.67,54.65,,270.0,2.0,15.3,0.0,2.9450000000000003
2019-01-02 18:00:00,3.83,22.98,57.9,,270.0,2.0,15.3,0.0,4.115
2019-01-02 19:00:00,3.92,18.7,49.71,,270.0,2.0,15.3,0.0,3.465
2019-01-02 20:00:00,3.61,12.94,59.95,,337.5,0.0,14.6,0.0,3.6966666666666668
2019-01-02 21:00:00,1.79,9.46,43.09,,337.5,0.0,14.6,0.0,2.5683333333333334
2019-01-02 22:00:00,1.71,10.52,26.05,,337.5,0.0,14.6,0.0,1.7850000000000001
2019-01-02 23:00:00,1.41,16.49,24.24,,337.5,0.0,14.6,0.0,1.5316666666666665
2019-01-03 00:00:00,2.29,17.24,27.7,2.9768488979339627,337.5,0.0,14.6,0.0,1.7766666666666666
2019-01-03 01:00:00,0.98,22.49,23.33,2.445667839050294,337.5,0.0,14.6,0.0,1.1816666666666666
2019-01-03 02:00:00,0.96,23.9,19.82,2.1272723388671886,337.5,2.0,13.0,0.0,0.9866666666666667
2019-01-03 03:00:00,1.49,24.66,23.35,1.9720756292343151,337.5,2.0,13.0,0.0,1.205
2019-01-03 04:00:00,1.13,22.81,25.83,1.8185167264938369,337.5,2.0,13.0,0.0,1.335
2019-01-03 05:00:00,1.22,17.75,23.34,1.679982481002809,337.5,2.0,13.0,0.0,1.13
2019-01-03 06:00:00,1.41,17.66,25.09,1.3536555862426762,337.5,2.0,13.0,0.0,1.4016666666666666
2019-01-03 07:00:00,1.22,17.95,20.82,1.3487988328933722,337.5,2.0,13.0,0.0,1.345
2019-01-03 08:00:00,1.92,18.68,20.14,1.374555716514588,0.0,2.0,17.0,0.0,1.76
2019-01-03 09:00:00,1.31,20.84,21.8,1.4812948179245005,0.0,2.0,17.0,0.0,1.6849999999999998
2019-01-03 10:00:00,3.34,23.9,23.96,1.7051947307586683,0.0,2.0,17.0,0.0,3.17
2019-01-03 11:00:00,2.98,27.28,26.79,1.9426833868026752,0.0,2.0,17.0,0.0,3.24
2019-01-03 12:00:00,2.16,34.95,26.47,2.165670614242556,0.0,2.0,17.0,0.0,2.595
2019-01-03 13:00:00,2.4,44.36,24.54,2.38786128997803,0.0,2.0,17.0,0.0,2.1366666666666667
2019-01-03 14:00:00,2.29,48.08,24.78,2.616436557769779,0.0,1.0,16.8,0.0,2.3033333333333332
2019-01-03 15:00:00,2.64,47.31,25.57,2.8494477748870897,0.0,1.0,16.8,0.0,2.4116666666666666
2019-01-03 16:00:00,2.82,41.03,27.7,3.0753713130950984,0.0,1.0,16.8,0.0,2.6466666666666665
2019-01-03 17:00:00,4.05,29.95,30.73,3.287360086441047,0.0,1.0,16.8,0.0,3.1666666666666665
2019-01-03 18:00:00,3.98,16.25,35.88,3.453320903778084,0.0,1.0,16.8,0.0,3.8866666666666667
2019-01-03 19:00:00,3.77,15.01,37.56,3.591106967926033,0.0,1.0,16.8,0.0,3.651666666666667
2019-01-03 20:00:00,3.87,12.78,34.78,3.7099993896484458,270.0,0.0,15.7,0.0,3.7449999999999997
2019-01-03 21:00:00,4.59,5.13,35.68,3.786444587707528,270.0,0.0,15.7,0.0,4.88
2019-01-03 22:00:00,4.7,2.85,32.25,3.910354242324837,270.0,0.0,15.7,0.0,4.545
2019-01-03 23:00:00,3.55,4.0,28.27,4.048379821777353,270.0,0.0,15.7,0.0,3.0883333333333334
2019-01-04 00:00:00,1.85,7.79,23.83,3.924033012390144,270.0,0.0,15.7,0.0,2.473333333333333
2019-01-04 01:00:00,1.7,6.02,22.14,2.7801434803009064,270.0,0.0,15.7,0.0,1.9983333333333333
2019-01-04 02:00:00,5.36,3.91,41.18,1.980351881980898,270.0,0.0,14.3,0.0,4.696666666666666
2019-01-04 03:00:00,6.76,5.81,59.63,1.6614831209182752,270.0,0.0,14.3,0.0,5.54
2019-01-04 04:00:00,3.03,8.09,60.12,1.5284240770339976,270.0,0.0,14.3,0.9,4.535
2019-01-04 05:00:00,3.87,5.47,49.21,1.4430406475067148,270.0,0.0,14.3,0.0,2.9566666666666666
2019-01-04 06:00:00,0.86,6.09,40.36,1.7901402187347426,270.0,0.0,14.3,0.0,2.165
2019-01-04 07:00:00,0.55,5.92,17.69,1.757616653442384,270.0,0.0,14.3,0.0,0.8066666666666666
2019-01-04 08:00:00,1.18,5.53,21.46,1.759217395782472,270.0,1.0,18.2,0.0,0.952
2019-01-04 09:00:00,1.32,5.34,25.58,1.8447462797164929,270.0,1.0,18.2,0.0,1.1083333333333334
2019-01-04 10:00:00,4.6,9.21,39.84,2.0760126590728776,270.0,1.0,18.2,0.0,1.8239999999999998
2019-01-04 11:00:00,4.36,15.16,60.45,2.322485656738283,270.0,1.0,18.2,0.0,4.516666666666667
2019-01-04 12:00:00,4.3,28.17,59.41,2.5623377037048365,270.0,1.0,18.2,0.0,4.246666666666667
2019-01-04 13:00:00,3.5,33.75,60.73,2.824344797134403,270.0,1.0,18.2,0.0,3.5716666666666668
2019-01-04 14:00:00,4.41,38.36,71.7,3.1192757797241257,0.0,1.0,18.3,0.0,4.045
2019-01-04 15:00:00,3.71,39.74,80.79,3.432833232879644,0.0,1.0,18.3,0.0,4.108333333333333
2019-01-04 16:00:00,4.91,29.96,88.91,3.69353121757508,0.0,1.0,18.3,0.0,4.466666666666667
2019-01-04 17:00:00,3.85,17.88,83.95,3.828282260894782,0.0,1.0,18.3,0.0,4.153333333333333
2019-01-04 18:00:00,3.36,8.54,53.38,3.85556638717652,0.0,1.0,18.3,0.0,3.5700000000000003
2019-01-04 19:00:00,3.42,4.84,40.71,3.753339681625373,0.0,1.0,18.3,0.0,3.283333333333333
2019-01-04 20:00:00,3.12,1.74,41.63,3.575442934036261,315.0,1.0,17.4,0.0,3.435
2019-01-04 21:00:00,3.5,0.43,39.44,3.485911273956304,315.0,1.0,17.4,0.0,3.7883333333333336
2019-01-04 22:00:00,3.22,0.98,32.03,3.5029006195068404,315.0,1.0,17.4,0.0,3.1283333333333334
2019-01-04 23:00:00,5.03,1.61,32.17,3.5623451137542768,315.0,1.0,17.4,0.0,3.5316666666666667
2019-01-05 00:00:00,5.95,2.4,48.15,3.5156335067749063,315.0,1.0,17.4,0.0,4.64
2019-01-05 01:00:00,1.62,4.23,54.07,2.842025375366213,315.0,1.0,17.4,0.0,3.671666666666667
2019-01-05 02:00:00,0.79,5.05,39.55,2.3313986682891854,0.0,1.0,16.4,0.0,1.2283333333333333
2019-01-05 03:00:00,1.08,3.91,51.26,1.328899130821227,0.0,1.0,16.4,0.0,1.1833333333333333
2019-01-05 04:00:00,0.96,3.51,54.65,1.2609597921371452,0.0,1.0,16.4,0.0,1.0683333333333334
2019-01-05 05:00:00,1.24,0.86,88.79,1.217867970466613,0.0,1.0,16.4,0.0,1.3883333333333334
2019-01-05 06:00:00,1.2,0.55,74.2,1.1784140443801876,0.0,1.0,16.4,0.0,1.295
2019-01-05 07:00:00,0.88,1.5,46.21,1.1877820730209347,0.0,1.0,16.4,0.0,1.1216666666666666
2019-01-05 08:00:00,0.78,6.02,33.11,1.239187455177307,0.0,0.0,21.4,0.0,0.7966666666666667
2019-01-05 09:00:00,9.0,11.95,56.89,1.3776119804382323,0.0,0.0,21.4,0.0,1.55
2019-01-05 10:00:00,3.4,25.05,72.2,1.6407115602493292,0.0,0.0,21.4,0.0,3.3233333333333337
2019-01-05 11:00:00,4.3,35.57,92.65,1.9102143478393565,0.0,0.0,21.4,0.0,3.9949999999999997
2019-01-05 12:00:00,4.32,41.11,110.22,2.1734387207031265,0.0,0.0,21.4,0.0,4.42
2019-01-05 13:00:00,4.45,54.18,106.77,2.4427241897583034,0.0,0.0,21.4,0.0,4.6066666666666665
2019-01-05 14:00:00,4.52,62.4,102.08,2.712810029983524,0.0,0.0,20.8,0.0,4.454999999999999
2019-01-05 15:00:00,5.4,66.27,106.71,2.9633560276031536,0.0,0.0,20.8,0.0,4.93
2019-01-05 16:00:00,5.61,55.25,127.3,3.124848794937139,0.0,0.0,20.8,0.0,8.15
2019-01-05 17:00:00,5.68,36.03,125.6,3.2297337913513235,0.0,0.0,20.8,0.0,5.756666666666667
2019-01-05 18:00:00,5.71,15.67,103.44,3.206191463470464,0.0,0.0,20.8,0.0,5.383333333333333
2019-01-05 19:00:00,6.12,3.0,82.28,3.0595110034942663,0.0,0.0,20.8,0.0,5.881666666666667
2019-01-05 20:00:00,7.03,0.54,73.04,2.9897012615203886,0.0,3.0,18.8,0.0,6.675000000000001
2019-01-05 21:00:00,7.76,0.4,60.33,3.004170475006106,0.0,3.0,18.8,0.0,7.55
2019-01-05 22:00:00,7.01,0.23,56.46,3.049287395477297,0.0,3.0,18.8,0.0,8.296666666666667
2019-01-05 23:00:00,2.86,1.03,38.63,3.12252868652344,0.0,3.0,18.8,0.0,4.226666666666667
2019-01-06 00:00:00,4.65,4.55,37.36,3.061341981887819,0.0,3.0,18.8,0.0,2.7550000000000003
2019-01-06 01:00:00,2.43,4.09,33.83,2.745644092559816,0.0,3.0,18.8,0.0,3.7633333333333336
2019-01-06 02:00:00,2.58,3.2,34.21,2.46188934326172,315.0,0.0,16.8,0.0,3.345
2019-01-06 03:00:00,1.16,4.1,22.22,1.566877665519714,315.0,0.0,16.8,0.1,1.9466666666666665
2019-01-06 04:00:00,0.66,6.84,12.44,1.504632678031921,315.0,0.0,16.8,0.0,1.0050000000000001
2019-01-06 05:00:00,0.78,6.85,8.26,1.4521386146545407,315.0,0.0,16.8,0.0,0.5683333333333334
2019-01-06 06:00:00,0.66,3.94,8.37,1.5553814458847048,315.0,0.0,16.8,0.0,0.68
2019-01-06 07:00:00,0.82,3.86,7.01,1.5512344741821291,315.0,0.0,16.8,0.0,0.7483333333333334
2019-01-06 08:00:00,1.49,4.39,10.45,1.5860335922241215,315.0,2.0,20.8,0.0,1.1616666666666666
2019-01-06 09:00:00,1.79,5.61,17.63,1.6930244779586798,315.0,2.0,20.8,0.0,1.7583333333333335
2019-01-06 10:00:00,1.59,8.97,15.42,1.9177607440948496,315.0,2.0,20.8,0.0,1.7483333333333333
2019-01-06 11:00:00,1.58,13.5,13.33,2.169727625846864,315.0,2.0,20.8,0.0,1.6183333333333334
2019-01-06 12:00:00,1.84,22.34,18.29,2.4268593215942404,315.0,2.0,20.8,0.0,1.765
2019-01-06 13:00:00,1.88,29.53,19.52,2.697233800888065,315.0,2.0,20.8,0.0,1.6833333333333333
2019-01-06 14:00:00,3.27,30.1,23.03,2.971902303695684,90.0,2.0,19.8,0.0,2.2600000000000002
2019-01-06 15:00:00,3.51,28.16,27.05,3.234272537231451,90.0,2.0,19.8,0.0,2.865
2019-01-06 16:00:00,3.1,23.07,28.86,3.4736160945892403,90.0,2.0,19.8,0.0,3.1133333333333333
2019-01-06 17:00:00,4.34,12.31,32.84,3.6491145706176833,90.0,2.0,19.8,0.0,3.985
2019-01-06 18:00:00,5.26,4.39,43.51,3.714012479782112,90.0,2.0,19.8,0.0,4.468333333333334
2019-01-06 19:00:00,3.3,2.27,40.54,3.731257019042976,90.0,2.0,19.8,0.0,4.781666666666667
2019-01-06 20:00:00,5.52,0.67,38.94,3.713250026702888,135.0,2.0,18.7,0.0,4.951666666666667
2019-01-06 21:00:00,6.17,0.17,44.66,3.684326524734504,135.0,2.0,18.7,0.0,5.94
2019-01-06 22:00:00,5.85,0.05,52.39,3.6773780155181934,135.0,2.0,18.7,0.0,6.25
2019-01-06 23:00:00,7.3,0.0,76.27,3.7012798881530817,135.0,2.0,18.7,0.0,6.72
2019-01-07 00:00:00,10.67,0.0,118.87,3.5993806648254445,135.0,2.0,18.7,0.0,8.633333333333333
2019-01-07 01:00:00,10.96,0.0,138.11,2.8356241798400905,135.0,2.0,18.7,0.0,10.415000000000001
2019-01-07 02:00:00,7.41,0.0,139.73,2.2323761081695577,135.0,0.0,18.6,0.0,8.248333333333333
2019-01-07 03:00:00,6.63,0.0,149.26,1.742228064537049,135.0,0.0,18.6,0.0,6.293333333333333
2019-01-07 04:00:00,5.77,0.0,126.23,1.6632293081283578,135.0,0.0,18.6,0.0,6.483333333333333
2019-01-07 05:00:00,7.92,0.0,110.06,1.5879420471191412,135.0,0.0,18.6,0.0,7.248333333333334
2019-01-07 06:00:00,5.33,0.0,139.02,1.4133911609649663,135.0,0.0,18.6,0.0,6.871666666666667
2019-01-07 07:00:00,3.05,0.0,87.26,1.3937643623352056,135.0,0.0,18.6,0.0,3.563333333333333
2019-01-07 08:00:00,4.57,0.06,64.25,1.4154114294052131,135.0,1.0,20.4,0.0,3.3633333333333333
2019-01-07 09:00:00,3.95,0.35,82.4,1.5439581871032724,135.0,1.0,20.4,0.0,3.735
2019-01-07 10:00:00,5.7,0.96,116.39,1.7974707412719737,135.0,1.0,20.4,0.0,4.138
2019-01-07 11:00:00,5.59,4.5,146.39,2.065953578948976,135.0,1.0,20.4,0.0,5.655
2019-01-07 12:00:00,5.97,7.9,148.84,2.3400571250915547,135.0,1.0,20.4,0.0,5.828333333333333
2019-01-07 13:00:00,6.22,10.69,151.57,2.598935670852664,135.0,1.0,20.4,0.0,6.18
2019-01-07 14:00:00,5.95,13.28,165.92,2.761407890319828,0.0,1.0,19.7,0.0,6.18
2019-01-07 15:00:00,4.54,7.27,108.82,2.8357681274414097,0.0,1.0,19.7,0.0,4.866666666666666
2019-01-07 16:00:00,4.21,1.09,107.83,2.905471744537357,0.0,1.0,19.7,0.0,4.346
2019-01-07 17:00:00,4.09,0.03,125.6,2.960841751098637,0.0,1.0,19.7,0.0,4.05
2019-01-07 18:00:00,3.41,0.0,140.22,2.955930519104008,0.0,1.0,19.7,0.0,3.733333333333333
2019-01-07 19:00:00,3.25,0.19,116.09,2.9347211265564006,0.0,1.0,19.7,0.0,3.2983333333333333
2019-01-07 20:00:00,3.31,0.0,107.23,2.926935796737675,0.0,0.0,18.9,0.1,3.9766666666666666
2019-01-07 21:00:00,3.23,0.04,91.61,2.918859567642216,0.0,0.0,18.9,0.1,3.168333333333333
2019-01-07 22:00:00,2.92,0.0,81.9,2.956622142791751,0.0,0.0,18.9,0.1,2.9333333333333336
2019-01-07 23:00:00,2.71,0.05,62.9,2.9955851268768345,0.0,0.0,18.9,0.1,2.715
2019-01-08 00:00:00,2.51,0.35,42.28,2.9827424716949493,0.0,0.0,18.9,0.2,2.8433333333333333
2019-01-08 01:00:00,6.28,0.0,38.75,2.685337896347048,0.0,0.0,18.9,0.1,3.4566666666666666
2019-01-08 02:00:00,8.67,0.12,83.95,2.5173005294799817,0.0,2.0,17.4,0.1,9.08
2019-01-08 03:00:00,1.75,0.67,46.55,2.521520481109619,0.0,2.0,17.4,0.3,2.2333333333333334
2019-01-08 04:00:00,1.25,0.01,33.04,2.474118394851684,0.0,2.0,17.4,0.0,1.3499999999999999
2019-01-08 05:00:00,0.92,0.0,31.1,2.449744653701782,0.0,2.0,17.4,0.0,1.1033333333333333
2019-01-08 06:00:00,0.57,0.0,14.75,2.6227280235290533,0.0,2.0,17.4,0.1,0.695
2019-01-08 07:00:00,0.82,0.02,13.38,2.52373893737793,0.0,2.0,17.4,0.0,0.7983333333333333
2019-01-08 08:00:00,0.79,0.71,15.43,2.524685125350953,0.0,3.0,17.0,0.0,0.8233333333333334
2019-01-08 09:00:00,0.92,1.21,20.79,2.6481574916839614,0.0,3.0,17.0,0.0,0.9249999999999999
2019-01-08 10:00:00,0.94,2.09,21.81,2.817578115463258,0.0,3.0,17.0,0.0,0.8866666666666667
2019-01-08 11:00:00,,2.89,32.55,3.0469892024993923,0.0,3.0,17.0,0.0,1.24
2019-01-08 12:00:00,1.33,3.37,31.66,3.0383670616149923,0.0,3.0,17.0,0.0,1.5483333333333336
2019-01-08 13:00:00,1.55,4.72,21.69,3.042078170776368,0.0,3.0,17.0,0.0,1.2816666666666665
2019-01-08 14:00:00,1.28,4.46,30.08,3.091083936691285,0.0,2.0,16.6,0.0,1.6083333333333334
2019-01-08 15:00:00,1.51,4.56,22.17,3.1794479274749765,0.0,2.0,16.6,0.0,1.3583333333333334
2019-01-08 16:00:00,1.6,2.18,21.69,3.2884064960479744,0.0,2.0,16.6,0.0,1.5716666666666665
2019-01-08 17:00:00,2.64,2.42,19.77,3.3808508968353284,0.0,2.0,16.6,0.0,1.7
2019-01-08 18:00:00,1.33,2.21,17.16,3.447967958450319,0.0,2.0,16.6,0.0,1.7566666666666666
2019-01-08 19:00:00,1.61,4.05,13.91,3.511566209793092,0.0,2.0,16.6,0.0,1.14
2019-01-08 20:00:00,1.14,5.06,15.24,3.586296720504762,0.0,2.0,14.2,0.0,1.1133333333333333
2019-01-08 21:00:00,0.5,8.44,9.96,3.68640067100525,0.0,2.0,14.2,0.0,0.7816666666666666
2019-01-08 22:00:00,0.49,10.02,6.46,3.819625825881959,0.0,2.0,14.2,0.0,0.47500000000000003
2019-01-08 23:00:00,0.81,8.45,9.08,3.977118148803712,0.0,2.0,14.2,0.0,0.7933333333333333
2019-01-09 00:00:00,0.21,8.07,6.23,4.013491172790528,0.0,2.0,14.2,0.1,0.37999999999999995
2019-01-09 01:00:00,0.28,10.12,6.58,3.89256498336792,0.0,2.0,14.2,0.7,0.33166666666666667
2019-01-09 02:00:00,0.2,10.23,4.94,3.833848495483398,0.0,4.0,13.2,0.4,0.23666666666666666
2019-01-09 03:00:00,0.33,8.52,4.36,3.765380887985229,0.0,4.0,13.2,0.5,0.2916666666666667
2019-01-09 04:00:00,0.4,8.33,5.58,3.753993997573853,0.0,4.0,13.2,0.3,0.35833333333333334
2019-01-09 05:00:00,0.41,8.0,3.1,3.683162860870362,0.0,4.0,13.2,0.3,0.30333333333333334
2019-01-09 06:00:00,0.53,6.5,2.96,3.8102006816864016,0.0,4.0,13.2,0.8,0.38833333333333336
2019-01-09 07:00:00,0.92,4.31,11.06,3.854293384552003,0.0,4.0,13.2,0.4,0.7666666666666666
2019-01-09 08:00:00,1.06,3.97,17.13,3.898677711486817,0.0,3.0,14.0,0.2,0.9583333333333334
2019-01-09 09:00:00,1.71,3.64,11.89,4.060129737854005,0.0,3.0,14.0,0.3,1.4683333333333335
2019-01-09 10:00:00,0.69,4.03,6.78,4.316825790405275,0.0,3.0,14.0,0.4,0.89
2019-01-09 11:00:00,0.99,2.6,10.28,4.531394176483158,0.0,3.0,14.0,0.4,0.9883333333333333
2019-01-09 12:00:00,0.98,4.88,8.36,4.701359958648685,0.0,3.0,14.0,0.2,0.8683333333333333
2019-01-09 13:00:00,0.52,8.11,4.48,4.751782436370853,0.0,3.0,14.0,0.0,0.5750000000000001
2019-01-09 14:00:00,0.61,8.05,4.62,4.653993797302248,337.5,0.0,13.8,0.0,0.6366666666666667
2019-01-09 15:00:00,0.76,9.58,3.26,4.543109226226808,337.5,0.0,13.8,0.0,0.625
2019-01-09 16:00:00,0.88,6.98,5.05,4.539108257293703,337.5,0.0,13.8,0.0,0.8733333333333334
2019-01-09 17:00:00,0.99,4.91,9.04,4.575706329345706,337.5,0.0,13.8,0.0,1.0333333333333334
2019-01-09 18:00:00,1.69,3.49,18.34,4.600079212188724,337.5,0.0,13.8,0.2,1.84
2019-01-09 19:00:00,1.65,5.8,20.74,4.615796680450443,337.5,0.0,13.8,0.0,1.3483333333333334
2019-01-09 20:00:00,0.98,5.51,13.79,4.626711692810063,337.5,2.0,13.8,0.4,1.045
2019-01-09 21:00:00,1.35,2.17,16.63,4.642570390701299,337.5,2.0,13.8,0.2,1.195
2019-01-09 22:00:00,1.51,0.16,19.37,4.704416856765753,337.5,2.0,13.8,0.3,1.4116666666666668
2019-01-09 23:00:00,1.45,0.12,23.04,4.769318246841436,337.5,2.0,13.8,0.0,1.57
2019-01-10 00:00:00,1.32,0.66,27.29,,337.5,2.0,13.8,0.0,1.3566666666666667
2019-01-10 01:00:00,1.12,1.33,29.23,,337.5,2.0,13.8,0.0,1.3
2019-01-10 02:00:00,1.21,0.61,25.43,,315.0,2.0,14.0,0.1,1.1016666666666668
2019-01-10 03:00:00,1.0,1.64,25.18,,315.0,2.0,14.0,0.0,1.0016666666666667
2019-01-10 04:00:00,0.98,3.96,23.01,,315.0,2.0,14.0,0.0,0.995
2019-01-10 05:00:00,1.37,2.89,37.82,,315.0,2.0,14.0,0.0,1.5016666666666667
2019-01-10 06:00:00,1.74,0.44,43.12,,315.0,2.0,14.0,0.0,1.8933333333333333
2019-01-10 07:00:00,1.86,1.06,43.81,,315.0,2.0,14.0,0.0,1.8283333333333334
2019-01-10 08:00:00,1.54,2.72,35.28,,315.0,2.0,16.0,0.0,1.6533333333333333
2019-01-10 09:00:00,2.39,2.62,39.82,,315.0,2.0,16.0,0.0,2.021666666666667
2019-01-10 10:00:00,2.63,2.79,56.13,,315.0,2.0,16.0,0.0,2.4616666666666664
2019-01-10 11:00:00,2.1,6.51,63.71,,315.0,2.0,16.0,0.0,2.315
2019-01-10 12:00:00,2.51,5.67,56.1,,315.0,2.0,16.0,0.0,2.3966666666666665
2019-01-10 13:00:00,2.24,6.22,67.16,,315.0,2.0,16.0,0.0,2.2600000000000002
2019-01-10 14:00:00,2.92,7.04,80.15,,315.0,1.0,16.4,0.0,2.5500000000000003
2019-01-10 15:00:00,3.06,4.9,81.04,,315.0,1.0,16.4,0.0,3.231666666666667
2019-01-10 16:00:00,2.49,1.08,72.57,,315.0,1.0,16.4,0.0,3.3783333333333334
2019-01-10 17:00:00,3.64,0.61,60.45,,315.0,1.0,16.4,0.0,3.342
2019-01-10 18:00:00,3.01,0.5,54.13,,315.0,1.0,16.4,0.0,3.6233333333333335
2019-01-10 19:00:00,2.63,0.63,53.02,,315.0,1.0,16.4,0.0,2.813333333333333
2019-01-10 20:00:00,3.35,0.18,50.23,,0.0,1.0,16.2,0.0,2.985
2019-01-10 21:00:00,2.78,0.02,49.7,,0.0,1.0,16.2,0.0,2.9916666666666667
2019-01-10 22:00:00,2.81,0.04,48.13,,0.0,1.0,16.2,0.0,2.8066666666666666
2019-01-10 23:00:00,2.82,0.03,46.4,,0.0,1.0,16.2,0.0,2.9566666666666666
2019-01-11 00:00:00,2.96,0.05,44.89,3.3647306156158527,0.0,1.0,16.2,,2.768333333333333
2019-01-11 01:00:00,4.72,0.0,46.01,2.074812502861026,0.0,1.0,16.2,,3.841666666666667
2019-01-11 02:00:00,3.66,0.0,48.1,1.318031299114231,315.0,0.0,16.0,,3.841666666666667
2019-01-11 03:00:00,4.08,0.0,54.45,0.7280323898792282,315.0,0.0,16.0,,4.013333333333333
2019-01-11 04:00:00,3.41,0.0,55.46,0.6503257036209119,315.0,0.0,16.0,,3.815
2019-01-11 05:00:00,3.84,0.0,59.39,0.6075344014167796,315.0,0.0,16.0,,3.7183333333333333
2019-01-11 06:00:00,4.78,0.02,62.78,0.8182815027236947,315.0,0.0,16.0,,4.03
2019-01-11 07:00:00,5.02,0.21,70.48,0.7740618634223946,315.0,0.0,16.0,,4.87
2019-01-11 08:00:00,5.77,0.2,67.81,0.7773269248008734,315.0,1.0,19.6,,4.683333333333334
2019-01-11 09:00:00,5.5,0.83,70.59,0.8587721824646002,315.0,1.0,19.6,,5.091666666666667
2019-01-11 10:00:00,5.01,3.94,89.22,1.0771691107749946,315.0,1.0,19.6,,5.28
2019-01-11 11:00:00,5.19,7.37,115.28,1.3113640260696418,315.0,1.0,19.6,,5.316666666666666
